5
6
6
9
24
24
24
33
33
46
46
64
61
61
66
59
57
57
62
62
62
120
104
108
247
294
382
502
634
794
976
1331
1793
2031
2349
2687
3045
3489
3961
4395
4910
5266
5699
6091
6454
7024
7590
7950
8696
9474
10136
11025
11552
11906
12614
13410
14127
14472
14755
14985
15496
15876
16436
17240
17757
17968
18453
18767
19023
19553
20271
20713
20832
21129
21280
21522
21844
22491
22765
22819
22979
23150
23465
23807
24387
24817
24697
24566
24543
24473
24714
25297
25477
25111
24880
24462
23827
23562
23948
23778
22973
22303
21721
20844
20493
20749
20442
19447
18567
17651
16592
16065
16190
15672
14473
13555
12676
12183
12260
12255
11665
10927
10353
9896
9389
9088
9154
8996
8584
8223
7921
7602
7392
7420
7249
6947
6730
6567
6380
6173
6221
6154
5528
5347
4805
4697
4604
4652
4513
4374
4167
3831
3409
3328
3367
3194
2614
2426
2253
2253
1834
1827
1717
1532
1394
1223
1071
987
1074
978
939
853
792
645
559
694
670
550
401
274
115
284
432
571
677
656
677
684
839
995
1130
1186
1249
1359
1473
1629
1812
1927
1997
2116
2225
2430
2671
2957
3112
3273
3403
3595
3853
3853
4531
4846
4948
5021
5043
5043
5418
5674
5821
5992
6235
6481
6709
7012
7227
7469
7796
7934
8086
8355
8629
8998
9407
9886
10224
10540
10839
11286
12011
12352
12617
13166
13730
14221
14274
14898
15638
16069
16585
17019
17494
17296
17933
18321
18623
18732
19017
19233
19055
19680
20006
19878
20115
20345
20726
20482
21148
21466
21539
21504
21622
21742
21176
21654
21852
21273
21069
21183
21158
20568
21090
21334
21233
21035
21024
20910
20564
21153
21126
20768
20318
19807
19008
19326
19773
19743
19046
17713
16688
15574
15881
16745
17059
17084
16518
16137
16241
15700
16183
16338
16020
15663
15540
15288
14671
14990
15041
14518
13935
13652
13308
12409
12806
12889
12387
11964
11621
11363
10780
11051
11079
10768
10508
10264
10245
9731
10004
10195
9970
9663
9422
9209
8636
8900
8997
8829
8406
8452
8195
7870
8107
8209
8035
7804
7800
7759
7335
7621
7693
7679
7571
7575
7367
6989
7197
7410
7447
7268
7203
7055
6743
7024
7156
6966
6892
6983
7049
6846
7094
7269
7191
7240
7212
7204
6927
7183
7374
7240
7158
7201
7140
6986
7240
7353
7378
7261
7348
7411
7197
7431
7414
7283
7147
7164
7137
6948
7192
7328
7243
7096
7088
7089
6900
7138
7207
7254
7147
7183
6997
6685
6861
6931
6928
6818
6851
6791
6569
6870
6941
6632
6765
6797
6768
6543
6981
7158
7222
7138
7159
7158
6801
7093
7158
6921
6715
6649
6418
6033
6206
6126
5781
5355
5231
5006
4576
4759
4853
4642
4407
4237
4184
3943
4199
4317
4229
4144
4158
4185
3876
4075
4248
4236
4148
4173
4099
3919
4155
4265
4249
4075
4038
3939
3705
3822
3954
3893
3744
3648
3554
3344
3487
3531
3430
3269
3175
3068
2834
3004
3019
2953
2810
2736
2661
2432
2579
2626
2504
2380
2441
2386
2165
2321
2472
2391
446942
448227
449430
450400
451133
451730
452685
453850
455265
456405
457699
458584
459169
460218
461561
463289
464745
466036
466944
467794
469140
470680
472530
474156
475549
476596
477752
479440
481264
483203
485137
487089
488552
489959
491707
493538
495386
497261
499156
501032
502650
504561
506515
508482
510455
512424
514353
516258
518234
520194
522176
524148
526111
528047
529990
531983
533943
535920
537903
539788
541643
543614
545589
547557
549536
551518
553483
555411
557434
559477
561512
563569
565620
567585
569526
571424
573483
575563
577629
579691
581719
583701
585680
587661
589623
591595
593569
595537
597412
599375
601354
603335
605310
607285
609182
611056
612946
614919
616884
618808
620758
622630
624410
626150
627999
629830
631627
633470
635258
636954
638393
640074
641733
643446
645127
646785
648256
649637
651412
653214
655074
656909
658651
659949
660944
662683
664404
666187
668008
669447
670448
671207
672955
674535
676162
677801
679243
680063
680879
682516
683702
685606
687117
688085
688714
689199
690677
692039
693532
694827
695583
696075
696736
697854
699238
700845
702015
702579
703207
703883
704875
705949
707210
708487
709819
711198
712248
713619
715221
717040
718987
720927
722855
724248
726128
728086
730290
732577
734949
